id,title
746244,West Bromwich Albion FC vs. Bristol City FC
822787,FC Périgny vs. Le Mans FC
929693,Macarthur FC vs. Sydney FC
705783,Who will Trump talk to in December?
824224,New Hampshire Governor Democratic Primary Winner
674742,Who will win the Defi App trading competition?
582192,Fantasy Football: Top Kicker 
897329,Critics Choice Awards: Best Editing Winner
903204,2026 Winter Olympics: Most Medals
822839,RC Strasbourg Alsace vs. USL Dunkerque
542339,NFL Coach of the Year
822783,Racing Club de Lens vs. Entente Feignies Aulnoye FC
648774,Stablecoins depeg by December 31?
518865,Which countries will Donald Trump visit in 2025?
631377,Golden Globes: Best Director Winner
810187,Benin Parliamentary Election Winner
811725,Sweden Parliamentary Election Winner
918311,Kansas Democratic Senate Primary Winner
558880,College Football Champion 2026
789405,Will Paradex launch a token by ___?
581562,Carabao Cup Winner 
613995,Oscars 2026: Best Actor Nominations 
644200,NBA Steals Per Game Leader
800440,Which company has the top AI model end of January? (Style Control On)
688471,Chile Presidential Election Margin of Victory: Second Round
643467,NBA Atlantic Division Winner
842013,Eurovision Winner 2026
701621,What will Google (GOOGL) close at in 2025?
569255,Colombia Senate Election Winner
929145,What day will the Lighter airdrop be?
542348,NFL Coach of the Year
679045,Next French Presidential Election
922657,Will Opendoor (OPEN) finish week of December 15 above___?
740728,Will Google (GOOGL) close above ___ end of December?
919840,Grambling State Tigers vs. Hampton Pirates
876933,Levante UD vs. Real Sociedad de Fútbol
821610,Alabama Governor Democratic Primary Winner
909768,Solstice FDV above ___ one day after launch?
941090,Sparta Rotterdam vs. Heracles Almelo
538301,Who will Trump announce as next Fed Chair in 2025?
583494,NFL Offensive Player of the Year 
645716,NHL Maurice 'Rocket' Richard Trophy Winner
692310,Who will announce Presidential run before 2027?
916718,How many SpaceX Starship launches reach space in 2026?
706487,Will Fogo launch a token by ___ ?
909445,Honduras Presidential Election Margin of Victory (Micro Strikes)
569266,Colombia Senate Election Winner
541557,NFL Defensive Rookie of the Year 
896778,2026 Winter Olympics: Most Gold Medals
801093,Which company has the #2 AI model end of March? (Style Control On)
903311,2026 Winter Olympics: 3rd Most Medals
541520,NFL Comeback Player of the Year 
931909,SSC Bari vs. US Avellino 1912
838564,Who will be the first to leave the Trump Cabinet?
614356,Oscars 2026: Best Supporting Actress Winner
644953,NHL Presidents' Trophy Winner
521996,# of federal jobs cut in 2025?
895702,Critics Choice Awards: Best Picture Winner
614962,Oscars 2026: Best Makeup and Hairstyling Winner
643662,NBA Most Improved Player Winner
702398,What will Tesla (TSLA) hit in December 2025?
555803,Who will perform at Super Bowl halftime show?
822821,GSI Pontivy vs. SC Bastia
658931,2026 NCAA Tournament Winner
814126,Republican 2026 Senate odds hit___ by March 31?
917168,Extremadura Regional Election Winner
702391,What will Meta (META) hit in December 2025?
922403,Microsoft (MSFT) closes week of Dec 15 at ___?
692206,Eurozone GDP growth in Q4 2025?
645318,NHL Hart Memorial Trophy Winner
939318,"Next Gen ATP Finals, Group A: Learner Tien vs Rafael Jodar"
537898,Who will Trump pardon in 2025?
645801,NHL Vezina Trophy Winner
555811,Who will perform at Super Bowl halftime show?
928128,XRP above ___ on December 20?
939589,Grizzlies vs. Clippers
614579,Oscars 2026: Best Adapted Screenplay Winner 
924488,"Elon Musk # tweets December 16 - December 23, 2025?"
909448,Honduras Presidential Election Margin of Victory (Micro Strikes)
678770,How many different countries will the US strike in 2026?
566670,NFL MVP
697963,Bristol City FC vs. Middlesbrough FC
583420,NFL Defensive Player of the Year 
553832,2026 NHL Stanley Cup Champion 
644399,NBA Win Totals: Over or Under?
645302,NHL Hart Memorial Trophy Winner
542963,NFL Interceptions Leader 
938849,Raptors vs. Heat
559675,Democratic Presidential Nominee 2028
645564,NHL Jack Adams Award Winner
676796,IPOs before 2027?
939999,Blackburn Rovers FC vs. Millwall FC - More Markets
703774,NY-07 Democratic Primary Winner
915735,Who will win the Aster trading competition?
800463,What price will Ethereum hit in December?
708765,Virginia Republican Senate Primary Winner
839545,Who makes TIME’s 2025 Person of the Year Shortlist?
674939,Next New York Giants Head Coach?
679302,Illinois Republican Senate Primary Winner
629064,NHL: Central Division Winner
643403,Which teams will make the NBA Playoffs?
939069,Grizzlies vs. Clippers
656310,OpenAI IPO by...?
692323,Who will announce Presidential run before 2027?
559693,Democratic Presidential Nominee 2028
904283,Illinois Governor Republican Primary Winner
928079,Bitcoin above ___ on December 20?
896127,XRP above ___ on December 15?
907412,Texas Governor Democratic Primary Winner
679228,Texas Democratic Senate Primary Winner
577238,La Liga - Top Goalscorer 
572858,EPL – Which Clubs Get Relegated?
928084,Ethereum price on December 20?
939165,AC Milan vs. Hellas Verona FC
809534,Portugal Presidential Election: 1st Round Winner
814122,Republican 2026 Senate odds hit___ by March 31?
614955,Oscars 2026: Best Makeup and Hairstyling Winner
643607,NBA Sixth Man of the Year Winner
898194,2026 Winter Olympics: Ice Hockey Bronze Medal Winner
643682,NBA Most Improved Player Winner
700970,PDC World Darts Championship Winner
801147,Which company has the #3 AI model end of January? (Style Control On)
645724,NHL Maurice 'Rocket' Richard Trophy Winner
906932,How many jobs added in November?
645662,NHL James Norris Memorial Trophy Winner
633374,Golden Globes: Best Actress – Television Drama Winner
706858,Will Theo launch a token by ___ ?
841935,2025 FIDE World Rapid Championship Winner
909057,How many Republican House members not running in 2026?
921188,"""Avatar: Fire and Ash"" total domestic gross by January 31?"
925201,Heracles Almelo vs. SC Heerenveen - More Markets
825861,Colorado Governor Republican Primary Winner
643507,NBA Worst Record
558939,2026 FIFA World Cup Winner 
939179,Crystal Palace FC vs. Tottenham Hotspur FC
941088,Sparta Rotterdam vs. Heracles Almelo
941089,Sparta Rotterdam vs. Heracles Almelo
941126,CA-22 Primary Winners
941116,Miami vs. Texas A&M
910099,Who will be the next Secretary-General of the UN?
572603,Fantasy Football: Top WR
566227,La Liga Winner 
577294,Bundesliga - Top Goalscorer 
908049,"2025 December 1st, 2nd, 3rd hottest on record?"
666663,Who will leave Trump Administration before 2027?
916111,Dolphins vs. Steelers
810786,How many Tornadoes in the US in December?
635503,Which coalition will form the next Dutch government?
687778,What price will Bitcoin hit in 2025?
822826,Vendée Fontenay Foot vs. Paris Saint-Germain FC
900309,1. FC Heidenheim 1846 vs. FC Bayern München - More Markets
582155,La Liga - Top 4 Finish 
941120,James Madison vs. Oregon
941119,James Madison vs. Oregon
941117,Miami vs. Texas A&M
941112,Tulane vs. Ole Miss
941115,Miami vs. Texas A&M
941118,James Madison vs. Oregon
941113,Tulane vs. Ole Miss
941114,Tulane vs. Ole Miss
941111,Memphis vs. North Carolina State
941103,Alabama vs. Oklahoma
941110,Memphis vs. North Carolina State
941109,Memphis vs. North Carolina State
941106,Kennesaw State vs. Western Michigan
941104,Alabama vs. Oklahoma
941107,Kennesaw State vs. Western Michigan
941099,Louisiana-Lafayette vs. Delaware Fightin' Blue Hens
941101,Missouri State vs. Arkansas State
941100,Missouri State vs. Arkansas State
941102,Missouri State vs. Arkansas State
941105,Alabama vs. Oklahoma
941108,Kennesaw State vs. Western Michigan
941096,Old Dominion vs. South Florida
941094,Old Dominion vs. South Florida
941097,Louisiana-Lafayette vs. Delaware Fightin' Blue Hens
941095,Old Dominion vs. South Florida
941098,Louisiana-Lafayette vs. Delaware Fightin' Blue Hens
941092,Troy vs. Jacksonville State
941091,Troy vs. Jacksonville State
941093,Troy vs. Jacksonville State
941073,Highest temperature in Dallas on December 16?
941072,Highest temperature in Dallas on December 16?
941068,Highest temperature in Dallas on December 16?
941070,Highest temperature in Dallas on December 16?
941071,Highest temperature in Dallas on December 16?
941069,Highest temperature in Dallas on December 16?
941078,Highest temperature in Atlanta on December 16?
941079,Highest temperature in Atlanta on December 16?
941067,Highest temperature in Dallas on December 16?
941080,Highest temperature in Atlanta on December 16?
941050,Highest temperature in Toronto on December 16?
941077,Highest temperature in Atlanta on December 16?
941051,Highest temperature in Toronto on December 16?
941076,Highest temperature in Atlanta on December 16?
941074,Highest temperature in Atlanta on December 16?
941052,Highest temperature in Toronto on December 16?
941075,Highest temperature in Atlanta on December 16?
941049,Highest temperature in Toronto on December 16?
941047,Highest temperature in Toronto on December 16?
941048,Highest temperature in Toronto on December 16?
941046,Highest temperature in Toronto on December 16?
941057,Highest temperature in Seattle on December 16?
941056,Highest temperature in Seattle on December 16?
941058,Highest temperature in Seattle on December 16?
941059,Highest temperature in Seattle on December 16?
941053,Highest temperature in Seattle on December 16?
941055,Highest temperature in Seattle on December 16?
941054,Highest temperature in Seattle on December 16?
941045,Highest temperature in Seoul on December 16?
941044,Highest temperature in Seoul on December 16?
941043,Highest temperature in Seoul on December 16?
941042,Highest temperature in Seoul on December 16?
941041,Highest temperature in Seoul on December 16?
941064,Highest temperature in NYC on December 16?
941066,Highest temperature in NYC on December 16?
941040,Highest temperature in Seoul on December 16?
941039,Highest temperature in Seoul on December 16?
941063,Highest temperature in NYC on December 16?
941065,Highest temperature in NYC on December 16?
941061,Highest temperature in NYC on December 16?
941062,Highest temperature in NYC on December 16?
941030,Highest temperature in London on December 16?
941060,Highest temperature in NYC on December 16?
941026,Highest temperature in London on December 16?
941020,Highest temperature in London on December 16?
941038,Highest temperature in Buenos Aires on December 16?
941021,Highest temperature in London on December 16?
941024,Highest temperature in London on December 16?
941029,Highest temperature in London on December 16?
941028,Highest temperature in London on December 16?
941035,Highest temperature in Buenos Aires on December 16?
941036,Highest temperature in Buenos Aires on December 16?
941033,Highest temperature in Buenos Aires on December 16?
941034,Highest temperature in Buenos Aires on December 16?
941037,Highest temperature in Buenos Aires on December 16?
941032,Highest temperature in Buenos Aires on December 16?
927777,Utah vs. Penguins
928010,Highest temperature in Seattle on December 14?
924823,76ers vs. Hawks
924812,76ers vs. Hawks
773048,Cardinals vs. Texans
773050,Chargers vs. Chiefs
936838,Titans vs. 49ers
804551,Ravens vs. Bengals
916477,Panthers vs. Saints
892357,Packers vs. Broncos
906489,Knicks vs. Magic
908747,Titans vs. 49ers
899382,Colts vs. Seahawks
924521,Wizards vs. Pacers
840917,What will Trump say this week (December 8 - 14)?
773049,Jets vs. Jaguars
937230,Dota 2: Runa Team vs Tundra Esports (BO3)
930569,Buffalo Bulls vs. East Carolina Pirates
895939,What price will Bitcoin hit December 8-14?
928145,Hornets vs. Cavaliers
931229,Rainbow Six Siege: Spacestation Gaming vs Shopify Rebellion (BO3)
936464,Packers vs. Broncos
786261,Colts vs. Seahawks
794056,RC Strasbourg Alsace vs. FC Lorient - More Markets
930345,Buffalo Bulls vs. East Carolina Pirates
937496,Packers vs. Broncos
932363,Bucks vs. Nets
914329,Panthers vs. Saints
900116,"Elon Musk # tweets December 12 - December 19, 2025?"
936663,Packers vs. Broncos
929800,Western Michigan Broncos vs. Iowa Hawkeyes
936851,Lions vs. Rams
685682,Sparta Rotterdam vs. SC Heerenveen
907179,Panthers vs. Saints
936876,Packers vs. Broncos
685872,Fatih Karagümrük SK vs. Kocaelispor
927990,Highest temperature in Buenos Aires on December 14?
932676,Florida Gulf Coast Eagles vs. New Mexico Lobos
933405,Highest temperature in Seattle on December 15?
933053,Charlotte 49ers vs. Charleston Cougars
936613,Colts vs. Seahawks
924528,Hornets vs. Cavaliers
933500,76ers vs. Hawks
897927,Jets vs. Jaguars
929787,76ers vs. Hawks
931228,Rainbow Six Siege: Spacestation Gaming vs Shopify Rebellion (BO3)
914321,Vikings vs. Cowboys
899951,Packers vs. Broncos
924859,Kings vs. Timberwolves
927984,Highest temperature in London on December 14?
892137,Jets vs. Jaguars
928002,Highest temperature in Toronto on December 14?
892132,Ravens vs. Bengals
932667,Pelicans vs. Bulls
930333,Kent State Golden Flashes vs. Portland Pilots
928021,Highest temperature in NYC on December 14?
924816,76ers vs. Hawks
927403,Vikings vs. Cowboys
913271,Highest temperature in Seattle on December 13?
928013,Highest temperature in Seattle on December 14?
899383,Colts vs. Seahawks
920863,LoL: ZSM vs LGD Gaming (BO3)
920183,Colts vs. Seahawks
908750,Panthers vs. Saints
904762,Titans vs. 49ers
920191,Colts vs. Seahawks
915436,Colts vs. Seahawks
903838,Colts vs. Seahawks
920184,Colts vs. Seahawks
896196,Bitcoin price on December 14?
913974,Spurs vs. Thunder
783887,Bologna FC 1909 vs. Juventus FC
916917,Lions vs. Rams
836715,Call of Duty: Miami Heretics vs Cloud9 New York (BO5)
836711,Call of Duty: Riyadh Falcons vs Boston Breach (BO5)
929752,Dota 2: Passion UA vs 1win (BO3)
896201,Bitcoin price on December 14?
